"date","beepno","beeptime","Relaxed","Down","Irritated","Satisfied","Lonely","Anxious","Enthusiastic","Suspicious","Cheerful","Guilty","Indecisive","Strong","Restless","Agitated","Worrying","Concentration"
"23/08/12","9","19:49","4","0","2","4","0","0","3","1","3","0","2","4","2","1","1","4"
"23/08/12","10","22:04","4","1","2","3","1","0","3","1","4","0","2","3","2","2","1","4"
"24/08/12","1","07:36","4","1","1","3","0","1","3","1","3","0","3","3","2","2","1","3"
"24/08/12","2","09:38","4","1","3","3","0","0","3","1","3","1","3","3","1","2","3","3"
"24/08/12","3","11:22","4","0","2","4","0","0","3","1","4","0","2","4","2","2","1","4"
"24/08/12","4","13:08","3","1","3","3","0","0","3","1","3","1","3","3","2","3","2","4"
"24/08/12","5","14:46","5","-1","1","6","-1","-1","5","1","5","-1","1","5","1","1","1","5"
"25/08/12","1","08:40","5","-1","1","6","-1","0","5","1","5","0","1","5","1","1","1","5"
"25/08/12","4","13:21","5","-1","1","6","-1","-1","5","1","5","-1","1","5","1","1","1","5"
"25/08/12","7","17:20","4","1","2","3","0","0","4","1","3","0","1","4","2","2","1","4"
"26/08/12","1","08:13","4","1","2","3","0","0","3","1","4","0","2","4","1","1","2","4"
"26/08/12","2","09:44","4","1","1","4","0","0","3","1","3","0","3","3","1","1","2","3"
"26/08/12","4","12:13","5","0","2","5","0","0","4","1","4","0","2","4","2","2","1","4"
"26/08/12","5","14:43","5","0","2","3","0","0","3","1","4","0","2","5","1","1","1","5"
"26/08/12","7","17:28","4","1","2","3","0","0","3","1","3","0","3","3","1","2","1","4"
"26/08/12","9","20:17","4","1","1","3","1","0","3","1","3","0","3","3","2","2","1","4"
"26/08/12","10","21:43","5","0","2","3","0","0","4","1","4","0","3","3","2","2","1","4"
"27/08/12","1","08:52","5","1","1","5","0","0","4","1","3","0","3","4","1","2","1","4"
"27/08/12","2","09:54","4","1","2","3","0","0","3","1","3","0","2","3","2","2","1","3"
"27/08/12","3","10:56","3","1","1","3","0","0","3","1","3","0","3","3","2","1","1","3"
"27/08/12","4","12:22","5","0","1","5","0","0","4","1","4","0","2","4","1","1","1","4"
"27/08/12","6","16:11","4","0","2","3","0","0","3","1","4","0","2","3","2","2","1","4"
"27/08/12","8","18:34","4","0","1","5","0","0","4","1","4","0","1","4","1","1","1","4"
"27/08/12","10","21:36","4","0","2","5","0","0","4","1","5","0","2","4","1","2","1","4"
"28/08/12","1","08:14","3","1","2","3","0","0","3","1","3","0","2","3","1","3","2","3"
"28/08/12","2","10:00","5","0","2","5","0","0","4","1","5","0","2","5","1","1","1","5"
"28/08/12","3","10:46","4","0","3","4","0","0","4","1","3","0","3","4","3","3","1","4"
"28/08/12","4","12:46","4","0","2","5","0","0","4","1","4","0","2","4","2","1","1","5"
"28/08/12","5","14:32","5","-1","1","5","-1","0","5","1","5","0","1","5","1","1","1","5"
"28/08/12","7","17:02","4","0","3","5","0","0","4","1","4","0","3","4","1","1","1","5"
"28/08/12","10","21:54","5","1","2","3","0","0","3","1","3","1","3","3","3","2","1","4"
"29/08/12","1","08:54","4","1","2","3","0","0","3","1","3","0","2","3","2","2","1","4"
"29/08/12","2","10:03","5","0","1","5","0","0","4","1","5","0","1","5","1","1","1","5"
"29/08/12","3","10:43","5","0","2","4","0","0","3","1","3","0","2","3","2","2","1","4"
"29/08/12","4","12:44","5","0","1","5","0","0","4","1","5","0","1","5","1","1","1","5"
"29/08/12","5","14:09","4","0","3","3","0","0","3","1","4","0","2","4","3","2","1","3"
"29/08/12","6","16:18","4","0","2","4","0","0","3","1","4","0","3","3","2","2","1","3"
"29/08/12","7","17:14","4","0","3","4","0","0","3","1","4","0","1","3","2","3","1","4"
"29/08/12","10","21:34","3","0","4","2","0","0","3","1","3","0","2","3","3","3","1","4"
"30/08/12","1","07:42","5","1","2","4","0","0","3","1","4","0","2","3","1","2","2","4"
"30/08/12","2","09:10","3","0","3","3","0","0","3","1","4","0","2","4","2","3","1","4"
"30/08/12","3","11:07","5","0","2","5","0","0","4","1","4","0","2","5","1","2","1","5"
"30/08/12","4","12:40","5","0","2","5","0","0","4","1","4","0","2","5","2","2","1","5"
"30/08/12","6","16:20","5","0","1","5","0","0","4","1","4","0","2","5","1","1","1","5"
"30/08/12","7","17:32","4","0","2","5","0","0","4","1","4","0","2","3","2","1","1","4"
"30/08/12","9","19:49","5","-1","1","5","0","0","5","1","5","0","1","5","1","1","1","5"
"30/08/12","10","22:04","5","-1","1","5","0","0","5","1","5","0","1","5","1","1","1","5"
"31/08/12","2","09:38","4","0","3","3","0","0","3","1","3","0","2","3","1","3","1","3"
"31/08/12","4","13:08","4","0","2","4","0","0","4","1","4","0","1","4","1","2","1","4"
"31/08/12","5","14:46","4","0","2","4","0","0","3","1","4","0","2","3","2","2","1","4"
"31/08/12","6","16:27","4","-1","3","3","0","0","4","1","4","0","1","4","1","2","1","4"
"31/08/12","7","16:58","4","0","3","3","0","0","3","1","3","0","1","3","2","4","1","3"
"01/09/12","2","09:42","5","0","1","5","0","0","4","1","5","0","1","5","1","1","1","5"
"01/09/12","3","10:34","5","-1","1","5","0","-1","5","1","5","-1","1","5","1","1","1","5"
"01/09/12","5","14:37","4","0","2","4","0","0","4","1","4","0","1","3","2","2","1","4"
"01/09/12","6","16:26","5","-1","1","5","-1","-1","4","1","5","0","1","5","1","1","1","5"
"01/09/12","9","20:38","5","0","1","5","0","0","5","1","5","0","1","5","1","1","1","5"
"01/09/12","10","21:52","5","-1","1","5","0","0","5","1","5","0","1","5","1","1","1","5"
"02/09/12","1","08:13","4","1","2","4","0","0","3","1","3","0","1","3","1","1","2","3"
"02/09/12","2","09:44","3","0","3","4","0","0","4","1","5","0","1","4","1","2","1","5"
"02/09/12","10","21:43","5","0","1","6","0","0","4","1","5","0","1","5","1","1","1","5"
"03/09/12","1","08:52","5","0","1","5","0","0","5","1","5","0","1","5","1","1","1","5"
"03/09/12","2","09:54","6","-1","1","5","-1","-1","5","1","5","-1","1","5","1","1","1","5"
"03/09/12","3","10:56","4","0","2","4","0","0","4","1","4","0","2","5","1","2","1","5"
"03/09/12","4","12:22","4","0","2","3","0","0","3","1","3","0","2","3","1","3","1","3"
"03/09/12","5","14:25","4","0","2","3","0","0","3","1","4","0","2","3","2","2","1","4"
"03/09/12","6","16:11","4","0","1","5","0","0","4","1","4","0","1","1","1","1","1","4"
"03/09/12","7","16:30","3","0","4","4","0","0","3","1","4","0","1","4","1","3","1","5"
"03/09/12","10","21:36","5","0","2","4","0","0","4","1","5","0","1","5","2","2","1","5"
"04/09/12","1","08:14","5","0","1","5","0","0","5","1","5","0","1","5","1","1","1","5"
"04/09/12","2","10:00","5","0","1","4","0","0","4","1","4","0","3","4","1","1","1","3"
"04/09/12","3","10:46","5","0","2","5","0","0","4","1","5","0","2","5","1","2","1","5"
"04/09/12","4","12:46","5","0","2","4","0","0","4","1","4","0","2","4","1","2","1","4"
"04/09/12","5","14:32","4","0","3","3","0","0","3","1","3","0","3","3","3","3","1","3"
"04/09/12","6","16:17","5","0","2","5","0","0","4","1","5","0","1","5","1","1","1","5"
"04/09/12","7","17:02","5","0","2","5","0","0","5","1","5","0","1","5","1","1","1","5"
"04/09/12","8","18:04","5","0","1","5","0","0","4","1","5","0","1","5","1","1","1","5"
"04/09/12","9","20:57","4","0","3","3","0","0","3","1","4","0","2","3","2","3","1","4"
"04/09/12","10","21:54","4","0","1","5","0","0","4","1","4","0","1","3","1","1","1","4"
"05/09/12","1","08:54","5","-1","1","5","-1","-1","5","1","5","-1","1","5","1","1","1","5"
"05/09/12","2","10:03","5","-1","2","6","-1","-1","6","1","5","-1","1","5","1","1","1","5"
"05/09/12","3","10:43","5","0","1","5","0","0","5","1","5","0","1","5","1","1","1","5"
"05/09/12","8","18:26","5","0","1","5","0","0","4","1","5","0","1","4","1","1","1","5"
"05/09/12","9","19:55","5","0","1","5","0","0","5","1","5","0","1","5","1","1","1","5"
"06/09/12","1","07:42","5","-1","1","5","-1","-1","5","1","5","-1","1","5","1","1","1","5"
"06/09/12","2","09:10","5","0","2","3","0","0","4","1","4","0","3","4","1","1","1","3"
"06/09/12","3","11:07","3","0","3","3","0","0","3","1","4","0","2","3","1","3","1","4"
"06/09/12","4","12:40","5","0","2","5","0","0","4","1","4","0","2","4","1","2","1","4"
"06/09/12","6","16:20","4","1","3","3","0","0","3","1","3","0","3","3","1","3","1","3"
"06/09/12","7","17:32","5","0","1","5","0","0","5","1","5","0","1","5","1","1","1","5"
"06/09/12","8","18:28","5","0","2","5","0","0","4","1","5","0","1","5","1","1","1","5"
"06/09/12","9","19:49","5","0","2","4","0","0","5","1","5","0","1","5","1","2","1","5"
"06/09/12","10","22:04","4","0","3","4","0","0","3","1","4","0","3","4","1","3","1","4"
"07/09/12","1","07:36","5","0","1","4","0","0","4","1","3","0","2","4","1","1","1","3"
"07/09/12","3","11:22","4","0","2","4","0","0","4","1","4","0","3","3","2","2","1","4"
"07/09/12","4","13:08","5","-1","1","5","-1","-1","5","1","5","-1","2","5","1","1","1","5"
"07/09/12","5","14:46","5","0","1","5","0","0","4","1","4","0","1","4","1","2","1","3"
"07/09/12","6","16:27","4","0","2","4","0","0","4","1","4","0","2","3","2","2","1","4"
"07/09/12","7","16:58","4","0","3","4","0","0","3","1","4","0","1","4","2","3","1","5"
"07/09/12","8","18:00","4","0","2","5","0","0","5","1","5","0","1","5","1","1","1","5"
"08/09/12","1","08:40","5","0","1","5","0","0","3","1","4","0","2","4","1","1","1","3"
"08/09/12","2","09:42","5","-1","1","5","-1","-1","5","1","5","-1","1","5","1","1","1","5"
"08/09/12","3","10:34","4","0","3","4","0","0","3","1","4","0","1","3","1","2","1","4"
"08/09/12","4","13:21","4","0","3","3","0","0","3","1","4","0","2","4","2","2","1","4"
"08/09/12","6","16:26","4","0","2","4","0","0","3","1","4","0","2","3","2","2","1","4"
"08/09/12","8","18:58","4","0","4","4","0","0","3","1","3","0","1","4","2","4","1","5"
"08/09/12","9","20:38","5","1","2","5","1","0","3","1","5","0","1","4","2","2","2","4"
"08/09/12","10","21:52","5","1","1","4","1","0","3","1","3","0","2","3","2","2","2","4"
"09/09/12","1","08:13","4","1","1","4","1","0","2","1","3","0","1","3","1","1","1","2"
"09/09/12","5","14:43","4","0","1","5","0","0","3","1","4","0","3","5","1","1","1","5"
"09/09/12","8","18:15","5","0","2","5","0","0","4","1","4","0","1","5","1","1","1","5"
"09/09/12","9","20:17","5","0","1","5","0","0","5","1","5","0","1","5","1","1","1","5"
"10/09/12","1","08:52","4","1","2","4","1","0","3","1","4","1","4","3","2","2","1","4"
"10/09/12","2","09:54","3","0","2","3","0","0","3","1","4","1","3","4","3","3","1","4"
"10/09/12","3","10:56","4","1","3","3","1","0","3","1","3","0","2","3","1","3","1","5"
"10/09/12","4","12:22","4","1","1","4","0","0","3","1","4","0","2","3","2","2","1","4"
"10/09/12","5","14:25","5","0","1","4","0","0","3","1","4","-1","2","4","2","2","2","5"
"10/09/12","6","16:11","4","0","3","4","0","0","3","1","4","0","1","4","2","2","1","5"
"10/09/12","8","18:34","5","-1","1","5","0","0","5","1","5","0","1","5","1","1","1","5"
"10/09/12","9","20:26","5","0","1","5","0","0","5","1","5","0","1","5","1","2","1","5"
"10/09/12","10","21:36","5","0","2","5","0","0","1","1","5","0","2","5","2","2","1","5"
"11/09/12","1","08:14","5","0","1","5","0","0","4","1","5","0","2","4","2","1","1","5"
"11/09/12","2","10:00","4","1","2","3","1","0","4","1","3","0","2","3","1","3","1","4"
"11/09/12","3","10:46","4","1","3","4","0","0","3","1","4","0","2","4","2","2","1","4"
"11/09/12","5","14:32","4","1","3","4","0","0","3","1","3","0","2","3","3","3","1","4"
"11/09/12","6","16:17","3","0","3","3","0","0","3","1","4","0","2","4","3","3","1","5"
"11/09/12","7","17:02","3","0","4","3","0","0","3","1","3","0","1","4","4","4","1","5"
"11/09/12","8","18:04","5","0","1","5","0","0","5","1","5","0","1","5","1","1","1","5"
"12/09/12","1","08:54","5","0","1","5","0","0","3","1","4","0","2","4","1","1","2","2"
"12/09/12","2","10:03","5","0","2","5","0","0","3","2","5","0","2","5","1","1","1","5"
"12/09/12","4","12:44","4","0","1","5","-1","0","4","1","5","0","1","5","1","2","1","5"
"12/09/12","5","14:09","4","0","2","4","0","0","5","1","5","0","1","4","3","2","1","5"
"12/09/12","8","18:26","4","0","2","5","0","0","4","1","5","0","2","5","1","2","1","5"
"13/09/12","1","07:42","4","2","2","3","1","0","3","2","3","1","3","3","1","3","3","5"
"13/09/12","2","09:10","3","0","3","3","0","0","3","1","3","0","1","3","2","3","2","5"
"13/09/12","3","11:07","5","1","1","4","0","0","4","1","4","0","2","4","2","2","1","4"
"13/09/12","4","12:40","4","-1","1","5","-1","-1","6","1","5","0","1","5","1","1","1","5"
"13/09/12","5","14:08","5","-1","1","5","-1","-1","6","1","5","-1","1","6","1","1","1","5"
"13/09/12","6","16:20","5","-1","1","6","-1","-1","6","1","5","-1","1","5","1","1","1","5"
"13/09/12","7","17:32","5","-1","1","6","-1","-1","5","1","6","0","1","5","1","1","1","5"
"13/09/12","8","18:28","5","0","1","6","-1","-1","6","1","6","-1","1","5","1","1","1","5"
"13/09/12","9","19:49","6","-1","1","5","0","0","5","1","5","0","1","5","1","1","1","5"
"13/09/12","10","22:04","4","0","1","4","0","0","4","1","4","0","1","4","1","1","1","3"
"14/09/12","1","07:36","5","-1","1","6","-1","0","5","1","5","0","1","6","1","1","1","5"
"14/09/12","4","13:08","5","0","2","5","0","0","4","1","5","0","1","6","1","2","1","5"
"14/09/12","5","14:46","4","-1","2","5","-1","-1","6","1","5","0","1","5","1","3","1","5"
"14/09/12","6","16:27","4","0","2","5","0","0","4","1","5","0","1","5","2","2","1","4"
"14/09/12","7","16:58","3","0","3","4","0","0","4","1","5","0","1","5","2","2","1","5"
"14/09/12","8","18:00","3","0","3","5","0","0","4","1","5","0","1","5","3","2","1","5"
"14/09/12","9","19:38","3","-1","3","5","0","0","5","1","5","0","1","5","3","2","1","5"
"15/09/12","1","08:40","4","0","2","5","0","0","5","1","5","0","1","5","1","2","1","5"
"15/09/12","2","09:42","4","0","2","5","0","0","4","1","4","0","2","3","2","2","1","3"
"15/09/12","3","10:34","3","0","2","3","0","0","3","1","3","0","2","3","2","2","1","3"
"15/09/12","4","13:21","3","0","3","4","0","0","3","1","4","0","1","4","3","2","1","4"
"15/09/12","5","14:37","3","0","3","3","0","0","3","1","4","0","2","4","3","2","1","4"
"15/09/12","6","16:26","3","0","4","2","0","0","3","1","4","-2","3","3","4","3","1","4"
"15/09/12","7","17:20","2","0","4","3","0","0","3","1","3","1","3","3","3","3","1","3"
"15/09/12","8","18:58","4","0","1","5","0","0","5","1","5","0","1","5","1","2","1","5"
"15/09/12","9","20:38","4","0","1","4","0","0","4","1","4","0","1","4","1","1","1","4"
"15/09/12","10","21:52","4","0","2","3","0","0","3","1","4","0","1","4","1","1","1","4"
"16/09/12","2","09:44","4","-1","1","5","-1","-1","5","1","5","-1","1","5","1","1","1","5"
"16/09/12","3","11:52","4","1","2","4","0","0","3","1","4","0","1","4","1","2","1","4"
"16/09/12","4","12:13","4","0","2","5","0","0","5","1","5","0","1","5","1","1","1","5"
"16/09/12","5","14:43","3","0","3","3","0","0","3","1","3","0","2","3","3","2","1","4"
"16/09/12","6","16:04","3","0","3","4","0","0","4","1","4","0","2","5","3","3","1","4"
"16/09/12","7","17:28","5","-1","2","5","0","0","4","1","5","0","1","5","1","2","1","5"
"16/09/12","8","18:15","3","-1","2","5","0","0","5","1","5","0","1","5","2","1","1","5"
"16/09/12","9","20:17","4","0","2","4","0","0","3","1","4","0","1","4","2","2","1","4"
"16/09/12","10","21:43","3","0","4","3","0","0","4","1","4","0","2","4","2","4","1","4"
"17/09/12","1","08:52","4","1","2","3","0","0","3","1","4","0","2","3","2","2","1","4"
"17/09/12","2","09:54","2","1","3","3","0","0","3","1","4","0","2","3","2","2","1","4"
"17/09/12","3","10:56","4","0","2","5","0","0","5","1","4","0","2","5","2","1","1","5"
"17/09/12","4","12:22","5","0","1","6","0","0","5","1","5","0","1","5","1","1","1","5"
"17/09/12","5","14:25","3","0","2","4","0","0","3","1","4","0","2","3","1","2","1","4"
"17/09/12","6","16:11","3","0","3","5","0","0","4","1","4","0","2","4","1","3","1","5"
"17/09/12","7","16:30","3","0","4","3","0","0","4","1","4","0","1","3","3","4","1","4"
"17/09/12","8","18:34","5","0","1","5","0","0","5","1","5","0","1","5","1","1","1","5"
"17/09/12","9","20:26","5","-1","1","6","-1","-1","5","1","5","-1","1","5","1","1","1","5"
"17/09/12","10","21:36","5","0","2","3","0","0","3","1","3","0","2","4","2","2","1","4"
"18/09/12","1","08:14","3","1","3","3","0","0","3","1","3","0","2","3","2","3","1","4"
"18/09/12","2","10:00","3","0","3","3","0","0","3","1","3","0","2","3","2","2","1","4"
"18/09/12","3","10:46","4","1","2","4","0","0","3","1","3","0","2","3","1","2","1","3"
"18/09/12","4","12:46","4","0","1","5","0","0","5","1","5","0","2","5","1","1","1","5"
"18/09/12","5","14:32","3","0","3","3","0","0","3","1","3","0","3","3","3","3","1","4"
"18/09/12","6","16:17","4","0","4","3","0","0","3","1","4","0","3","3","4","3","1","4"
"18/09/12","8","18:04","3","1","3","3","0","0","3","1","4","0","3","3","4","3","1","4"
"18/09/12","10","21:54","4","0","1","4","0","0","4","1","3","0","1","4","1","2","1","4"
"19/09/12","1","08:54","4","1","2","3","0","0","3","1","4","0","2","5","1","2","1","4"
"19/09/12","2","10:03","3","1","2","3","0","0","3","1","3","0","3","3","2","2","1","4"
"19/09/12","3","10:43","4","0","2","4","0","0","3","2","4","0","3","4","3","2","1","4"
"19/09/12","4","12:44","3","0","4","4","0","0","3","1","3","0","1","4","3","3","1","5"
"19/09/12","5","14:09","3","0","3","4","0","0","5","1","3","0","2","4","2","3","1","5"
"19/09/12","6","16:18","4","-1","2","5","-1","0","5","1","5","0","1","5","2","2","1","5"
"19/09/12","7","17:14","5","-1","1","6","-1","-1","5","1","5","-1","1","5","1","1","1","5"
"19/09/12","8","18:26","5","-2","1","6","-1","-1","5","1","5","-1","1","5","2","1","1","5"
"19/09/12","9","19:55","4","0","2","4","0","0","4","2","4","0","1","4","2","2","1","5"
"20/09/12","1","07:42","5","1","2","5","0","-1","4","1","3","-1","2","4","1","1","2","4"
"20/09/12","3","11:07","3","1","2","4","0","0","3","1","4","0","2","4","2","2","1","5"
"20/09/12","4","12:40","4","0","3","5","-1","-1","4","1","3","-1","1","4","1","2","1","5"
"20/09/12","7","17:32","2","0","4","3","0","0","3","1","4","0","2","3","3","4","1","5"
"20/09/12","8","18:28","4","0","1","5","0","0","5","1","5","0","1","5","1","1","1","5"
"20/09/12","9","19:49","4","0","1","5","0","0","3","1","4","0","2","4","2","2","1","4"
"21/09/12","1","07:36","5","0","1","5","0","0","5","5","5","0","1","5","1","2","1","5"
"21/09/12","2","09:38","5","0","3","4","-1","-1","4","1","4","-1","2","5","2","2","1","5"
"21/09/12","3","11:22","5","-1","1","5","-1","-1","5","1","5","-1","1","6","1","1","1","5"
"21/09/12","5","14:46","5","0","2","4","0","0","4","1","4","0","1","3","2","2","1","4"
"21/09/12","6","16:27","5","0","2","5","0","0","3","1","4","0","2","3","2","2","1","5"
"21/09/12","7","16:58","4","1","3","2","0","0","3","2","4","0","1","4","2","3","1","5"
"21/09/12","8","18:00","5","-1","1","6","-1","-1","5","1","5","-1","1","5","1","1","1","5"
"22/09/12","1","08:40","5","0","2","5","0","0","4","1","4","0","2","4","1","1","1","4"
"22/09/12","3","10:34","4","-1","1","6","-1","-1","5","1","5","-1","1","5","1","2","1","5"
"22/09/12","4","13:21","4","0","3","4","0","0","4","1","4","0","1","5","2","2","1","4"
"22/09/12","6","16:26","5","0","2","5","0","0","4","1","5","0","1","4","2","2","1","5"
"22/09/12","8","18:58","5","0","2","4","0","0","4","1","4","0","2","4","1","2","1","4"
"22/09/12","9","20:38","5","0","2","5","0","0","3","1","4","0","2","5","2","2","1","4"
"23/09/12","2","09:44","5","-1","1","6","-1","-1","5","1","5","-1","1","5","1","1","1","5"
"23/09/12","3","11:52","5","0","1","5","0","0","4","1","5","0","1","5","1","1","1","5"
"23/09/12","4","12:13","5","0","1","5","0","0","4","1","5","-1","1","6","1","1","1","5"
"23/09/12","5","14:43","5","-1","1","5","-2","-1","5","1","5","-1","1","5","1","1","1","5"
"23/09/12","6","16:04","4","0","2","5","0","0","4","1","5","0","1","5","1","1","1","5"
"23/09/12","9","20:17","4","0","1","4","0","0","3","1","3","0","1","3","1","1","1","4"
"23/09/12","10","21:43","4","0","1","5","0","0","3","1","4","0","1","4","1","2","1","4"
"24/09/12","1","08:52","4","1","2","3","0","0","3","1","4","0","2","4","2","2","1","4"
"24/09/12","2","09:54","4","0","3","4","0","0","4","1","3","0","3","4","1","3","1","4"
"24/09/12","5","14:25","3","0","3","3","-1","0","3","1","3","-1","1","4","3","3","1","5"
"24/09/12","6","16:11","2","0","5","3","0","0","3","2","3","0","1","3","3","4","1","4"
"24/09/12","9","20:26","5","0","2","4","0","0","4","1","4","0","1","5","1","1","1","5"
"24/09/12","10","21:36","4","0","1","4","0","0","4","1","4","0","1","4","1","1","1","5"
"25/09/12","1","08:14","5","0","1","6","0","0","5","1","4","0","1","5","1","1","1","5"
"25/09/12","4","12:46","4","0","2","5","0","0","4","1","5","0","2","5","2","1","1","5"
"25/09/12","5","14:32","5","0","2","3","0","0","4","1","3","0","2","3","2","2","1","4"
"25/09/12","6","16:17","5","-1","1","6","-1","-1","6","1","6","-1","1","6","1","1","1","5"
